BARID,REGION,DSID,NPROJ,COST,PREPASS_CO,PREPASS_CH,PREPASS_ST,PREPASS_CT,PREPASS_CU,PREPASS_AgrInf,PREPASS_Inund,POSTPASS,sCO,sCH,sST,sCT,sCU,sAgri_Current,sRoadRail_Current,sInundHab_Current,sBuilding_Current,sPublicUse_Current,sAgri_Future,sRoadRail_Future,sInundHab_Future,sBuilding_Future,sPublicUse_Future,Coho_salmon,Chinook_salmon,Steelhead,Cutthroat_Trout,Chum,Agri_Current,RoadRail_Current,InundHab_Current,Building_Current,PublicUse_Current,Agri_Future,RoadRail_Future,InundHab_Future,Building_Future,PublicUse_Future,BarrierType,Name,PrimaryTG,DominantTG,Exclude_Reason,POINT_X,POINT_Y
28686fs6,Smith,28685fs6,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.0029131,43.74539257
28687fs6,Smith,28686fs6,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9965893,43.74231946
10Bts1,Coquille,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-124.2728792,43.18264059
36Bts1,Coquille,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-124.2847205,43.15614265
36Cts1,Coquille,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-124.2847606,43.15619366
12Cts1,Coquille,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Replaced and restored. Winter Lake,-124.2598912,43.19570118
61Ats1,Coquille,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-124.263935,43.20805519
61Cts1,Coquille,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-124.2638392,43.20805196
1ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,300000,0,0,0,0,0,0,0,1,0.010996787,0,0.014185763,0.007156785,0,0.002481337,0.011156513,0.005071208,0,0.052631579,0.009214318,0.022713103,0.009848612,0.003696858,0.103448276,0.164689712,0,0.164689726,0.164689726,0,6.826161861,0.139436439,9.110571861,0,1,25.34860611,0.358481795,18.58290863,2,3,Tide gate,Salishan,1,0,None,-124.0253983,44.89043045
2ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,600000,0,0,0,0,0,0,0,1,0.03859406,0,0.049786015,0.074441787,0,0.000209215,0.000727099,0.034425747,0,0,0.000728244,0.017244046,0.038367438,0,0,0.577991058,0,0.577991126,1.713031483,0,0.575551212,0.009087434,61.84685516,0,0,2.003399611,0.272163451,72.39381409,0,0,Tide gate,Eckman Lake,1,0,None,-124.0344009,44.41559982
4ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,300000,0,0,0,0,0,0,0,1,0.225446743,0,0,0.146646459,0,0.157280708,0.039376643,0.289443871,0.015418502,0,0.166023195,0.079471137,0.285805714,0.024029575,0,3.376327896,0,0,3.374583169,0,432.6795349,0.492137551,519.9943237,7,0,456.7301331,1.254296064,539.2741089,13,0,Tide gate,Boone Slough,1,0,None,-123.9637985,44.58491898
5ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,300000,0,0,0,0,0,0,0,1,0.149074521,0,0,0.129266269,0,0.131900351,0.076135232,0.22199048,0.013215859,0,0.1363371,0.073283289,0.216920214,0.025878004,0,2.232564813,0,0,2.974635594,0,362.8581238,0.95155412,398.8123474,6,0,375.0636292,1.156633019,409.2971191,14,0,Tide gate,Nute Slough,1,0,None,-123.9578018,44.58916855
6ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002596413,0.005287763,0.003975854,0,0,0.002687508,0.004187253,0.00383656,0,0,0,0,0,0,0,7.142736912,0.066087574,7.142736912,0,0,7.393341064,0.066087574,7.23903513,0,0,Tide gate,,1,0,None,-123.9822998,44.41312027
7ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003430352,0.010353702,0.005252852,0,0,0.003538512,0.008305092,0.005007342,0,0,0,0,0,0,0,9.436903954,0.129402742,9.436901093,0,0,9.734454155,0.131079584,9.448131561,0,0,Tide gate,,1,0,None,-123.9800034,44.41316986
8ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0.028564581,0,0.017399016,0.009258407,0.026738574,0.011013216,0,0.018775881,0.007804877,0.026488154,0.012939002,0,0,0,0,0.657319357,0,47.86472702,0.115713514,48.03662491,5,0,51.65248489,0.123184673,49.97932053,7,0,Tide gate,,1,0,None,-123.9735031,44.41350937
9ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0.041108444,0,0.009428401,0.024938023,0.015215161,0.002202643,0,0.011405721,0.04438626,0.016055797,0.025878004,0,0,0,0,0.94597485,0,25.93754959,0.311680645,27.33447838,1,0,31.37716103,0.700550079,30.29496956,14,0,Tide gate,Barclay Meadows,1,0,None,-123.9588013,44.40962982
10ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,150000,0,0,0,0,0,0,0,1,0.060181765,0,0.074127697,0.039308912,0,0.014194693,0.013311515,0.021968413,0,0.105263158,0.015941168,0.026971448,0.021849355,0,0,0.901292121,0,0.860586071,0.90456458,0,39.04962921,0.166370109,39.46689224,0,2,43.8541832,0.425691426,41.22657776,0,0,Tide gate,Bain Slough,1,0,None,-123.9406967,44.40198898
11ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,1,0,None,-123.9399033,44.40369034
12ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,0,60000,0,0,0,0,0,0,0,1,0.000961615,0,0.001240476,0.000625826,0,0.000392073,0,0.000600376,0,0,0.001898861,0.002710545,0.001024981,0.014787431,0,0.014401307,0,0.014401321,0.014401321,0,1.07859242,0,1.07859242,0,0,5.223770142,0.042780634,1.933991194,8,0,Tide gate,,1,0,No tide gate or culvert,-123.9417038,44.40356445
13ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,6.44E-05,0,0.000193817,0,0,0.000218624,0,0.000296395,0,0,0,0,0,0,0,0.177160516,0,0.348198265,0,0,0.601435363,0,0.559253633,0,0,Tide gate,,1,0,None,-123.9620972,45.02907181
14ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,1000000,0,0,0,0,0,0,0,1,0.519533965,0.994197327,0.66956202,0.339384016,0,0.138290856,0.032078411,0.157206659,0.015418502,0.368421053,0.138290856,0.167896204,0.105696793,0.044362292,0.344827586,7.780627018,7.156541465,7.773285451,7.809800507,0,380.4384155,0.400922716,282.4263306,7,7,380.4384155,2.649912357,199.4345856,24,10,Tide gate,Depot Slough,1,0,None,-123.9505005,44.62511826
15ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003795209,0,0.006091013,0,0,0.004056209,0.016225996,0.006386092,0,0,0,0,0,0,0,10.44062805,0,10.94268227,0,0,11.15863895,0.256095529,12.04963398,0,0,Tide gate,,1,0,None,-123.9046021,44.62567902
16ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010400629,0,0.016148435,0,0,0.011092835,0.018014918,0.015682131,0.001848429,0,0,0,0,0,0,28.61215019,0,29.01113319,0,0,30.51641083,0.284330159,29.58991623,1,0,Tide gate,,1,0,None,-123.9059982,44.6293335
17ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002238153,0,0.003745048,0,0.052631579,0.003275914,0.001986009,0.004813659,0,0.034482759,0,0,0,0,0,6.157162666,0,6.728087902,0,1,9.012044907,0.031345256,9.082679749,0,1,Tide gate,,1,0,None,-123.8960037,44.62919998
18ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.035246464,0.004405286,0,0,7.32E-05,0.035811504,0.022181146,0,0,0,0,0,0,0,0,63.32129669,2,0,0,0.001155881,67.57113647,12,0,Tide gate,Barking Dog Marsh,1,0,None,-124.0000992,44.89693832
19ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00113745,0.041584744,0.035197552,0.004405286,0,0.002131194,0.036297141,0.03712872,0.007393715,0.034482759,0,0,0,0,0,3.129127741,0.519734859,63.23342514,2,0,5.862919807,0.572879195,70.05653381,4,1,Tide gate,Chinook Bend,1,0,None,-123.9638977,44.88064957
20ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000263335,0.007706417,0.002310974,0.00660793,0,0.001059816,0.007833316,0.003954369,0.018484288,0,0,0,0,0,0,0.724434733,0.09631642,4.151731968,3,0,2.915555239,0.123633526,7.461323738,10,0,Tide gate,,1,0,None,-124.0027008,44.91846085
21ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,700000,0,0,0,0,0,0,0,1,0.436272676,0.591691798,0.420341796,0.30320918,0.508937984,0.029823568,0.035947175,0.117558562,0.015418502,0.052631579,0.047989911,0.101130263,0.107613006,0.046210721,0.103448276,6.533692114,4.259181524,4.879961328,6.977356318,2.561188912,82.04469299,0.449275345,211.1973724,7,1,132.02034,1.596142888,203.0502014,25,3,Tide gate,Olalla Slough,1,0,None,-123.9253006,44.6134491
23ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000909828,0,0.002136768,0,0,0.006282748,0.017278303,0.007639013,0.005545287,0,0,0,0,0,0,2.502939701,0,3.83876586,0,0,17.28385162,0.272704124,14.41371441,3,0,Tide gate,,1,0,None,-124.0289993,44.89245987
24ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-123.8925018,44.61685181
25ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001852283,0,0.002856216,0,0,0.005213991,0,0.005945025,0.001848429,0,0,0,0,0,0,5.095635414,0,5.131275654,0,0,14.34370041,0,11.21740341,1,0,Tide gate,,1,0,None,-123.8935013,44.6153717
26ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000142547,0,0.003444161,0,0,0.001026989,0,0.003871321,0,0,0,0,0,0,0,0.392145842,0,6.187534809,0,0,2.825247765,0,7.304623604,0,0,Tide gate,,1,0,None,-123.9567032,44.88261795
27ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000525494,0,0.000825495,0,0,0.005366555,0,0.006879381,0,0,0,0,0,0,0,1.445635915,0,1.483026147,0,0,14.76340294,0,12.98039913,0,0,Tide gate,,1,0,None,-123.9266968,44.87477112
28ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000415293,0.00124538,0,0,0,0.000977505,0.001352171,0.003696858,0,0,0,0,0,0,0,0.005190415,2.237360954,0,0,0,0.015427995,2.551351547,2,0,Tide gate,Hinton ?,1,0,None,-123.9861984,44.57653809
29ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000959529,0,0,0,0,0.001545373,0,0,0,0,0,0,0,0,0,1.723821402,0,0,0,0,2.915894985,0,0,Tide gate,,1,0,None,-123.9821014,44.57559967
30ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary,-123.8920975,44.62260055
31ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002927822,0,0.005037571,0,0,0.005649129,0.026463001,0.008416612,0,0,0,0,0,0,0,8.054443359,0,9.050142288,0,0,15.54076481,0.417666584,15.88093185,0,0,Tide gate,,1,0,None,-123.8934021,44.62453842
32ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,Chinook Bend,0,0,Non-primary,-123.9639969,44.88059998
33ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.18E-05,0,0,0,0.025614437,0.002273028,0.04805915,0,0,0,0,0,0,0,0,0.02119091,0,0,0,0.404273659,4.288876057,26,0,Tide gate,,1,0,None,-124.0588989,44.43040085
34ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.38E-06,0,0,0,0.014767447,0.000711304,0.035120148,0,0,0,0,0,0,0,0,0.00786958,0,0,0,0.233075187,1.342128158,19,0,Tide gate,,1,0,None,-124.0588989,44.43130112
35ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.61E-05,0,0,0,0.016451817,0.000291053,0.036968577,0.068965517,0,0,0,0,0,0,0,0.046805058,0,0,0,0.259659678,0.54917407,20,2,Tide gate,,1,0,None,-124.0587997,44.43159866
36ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002381027,0,0.003696693,0,0,0.003488823,0,0.004595434,0.005545287,0,0,0,0,0,0,6.550209999,0,6.641217232,0,0,9.597760201,0,8.670919418,3,0,Tide gate,,1,0,None,-124.0269013,44.4151001
37ts3,"Salmon, Siletz, Yaquina, Alsea, Yachats",NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0.020939158,0,0,0,0.001350946,0.004405286,0,0,0.180993846,0.016520836,0.255083179,0.413793103,0,0,0,0.481845463,0,0,0,2.427014589,2,0,0,2.856632948,31.17243195,138,12,Tide gate,Red Ditch,1,0,None,-124.0588989,44.42982864
3708fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",7243fs3,1,300000,1,1,1,1,1,0,0,1,0.110078681,0.229019926,0.142000563,0.07851137,0,0,0,0,0,0,0,0,0,0,0,1.64855663,1.64855663,1.64855663,1.806679476,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9752388,44.62587399
3709fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3708fs3,1,300000,1,1,1,1,1,0,0,1,0.275497212,0.401562172,0.357968872,0.258527975,0,0,0,0,0,0,0,0,0,0,0,4.125892039,2.89056936,4.15584239,5.94916619,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9912777,44.63102466
3715fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3716fs3,1,300000,0.5,0.5,0.5,0.5,0.5,0,0,1,0.087708392,0.169949504,0.113143082,0.057155432,0,0,0,0,0,0,0,0,0,0,0,1.313535454,1.223349368,1.313535488,1.315243203,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9318784,44.66266084
3716fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",27172fs3,1,300000,0,0,0,0,0,0,0,1,0.00459121,0.009552065,0.005922623,0.002987991,0,0,0,0,0,0,0,0,0,0,0,0.068758726,0.068758734,0.068758734,0.068758734,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.931726,44.66171324
3718fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3719fs3,1,300000,1,1,1,1,1,0,0,1,0.022704284,0,0.110659726,0.014776104,0,0,0,0,0,0,0,0,0,0,0,0.340023126,0,1.284704949,0.340023149,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.8986309,44.66650627
3719fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",8472fs3,1,300000,1,1,1,1,1,0,0,1,0.003643983,0,0.004700707,0.002371529,0,0,0,0,0,0,0,0,0,0,0,0.054572894,0,0.054572893,0.054572893,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.8984862,44.66575732
3720fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",21ts3,1,300000,1,1,1,1,1,0,0,1,0.154867764,0.121542871,0.134280714,0.100788994,0,0,0,0,0,0,0,0,0,0,0,2.319325382,0.874903372,1.558932984,2.319325318,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.916185,44.65204469
4287fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",4534fs3,1,300000,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.0343893,44.3866566
4325fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3709fs3,1,300000,1,1,1,1,1,0,0,1,0,0,0,0.056488554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.299897211,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9939146,44.63170498
4534fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",2ts3,1,300000,1,1,1,1,1,0,0,1,0.319161264,0,0.071586966,0.401654788,0,0,0,0,0,0,0,0,0,0,0,4.779812139,0,0.831089435,9.242756357,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.0311248,44.3998274
4535fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",2ts3,1,300000,1,1,1,1,1,0,0,1,0.041058811,0,0.052965515,0.026721353,0,0,0,0,0,0,0,0,0,0,0,0.614903578,0,0.614903558,0.614903558,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.0315945,44.40765228
5716fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",7240fs3,1,150000,0,0,0,0,0,0,0,1,0.067297454,0,0.045116537,0.043797642,0,0,0,0,0,0,0,0,0,0,0,1.007857859,0,0.523780786,1.007857859,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9478677,44.67697972
6165fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",1ts3,1,300000,0,0,0,0,0,0,0,1,0.001024288,0,0.001321324,0.001289429,0,0,0,0,0,0,0,0,0,0,0,0.015339914,0,0.015339921,0.029671945,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.026845,44.88836973
6166fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",6165fs3,1,300000,0,0,0,0,0,0,0,1,0,0,0,0.143938933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.312278418,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.0270936,44.88797128
6516fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3709fs3,1,150000,0.5,0.5,0.5,0.5,0.5,0,0,1,0.038774024,0,0.024794135,0.025234399,0,0,0,0,0,0,0,0,0,0,0,0.580686222,0,0.287847698,0.580686222,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9927679,44.64505945
7179fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",5ts3,1,150000,1,1,1,1,1,0,0,1,0.043025063,0,0,0.028001006,0,0,0,0,0,0,0,0,0,0,0,0.644350502,0,0,0.644350526,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9819923,44.60540022
7180fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",4ts3,1,300000,1,1,1,1,1,0,0,1,0.0621799,0,0,0.068727399,0,0,0,0,0,0,0,0,0,0,0,0.931216511,0,0,1.581533756,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9870343,44.60476277
7203fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",7241fs3,1,150000,0,0,0,0,0,0,0,1,0.00839232,0,0.010826021,0.005461779,0,0,0,0,0,0,0,0,0,0,0,0.125684779,0,0.125684779,0.125684779,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9494033,44.69207218
7240fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",15320fs3,1,300000,1,1,1,1,1,0,0,1,0.024835212,0,0.032037213,0.016162925,0,0,0,0,0,0,0,0,0,0,0,0.371936266,0,0.371936266,0.371936266,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9472068,44.67190487
7241fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",14ts3,1,300000,0,0,0,0,0,0,0,1,0.037587771,0,0.048487905,0.024462378,0,0,0,0,0,0,0,0,0,0,0,0.562920703,0,0.562920703,0.562920703,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9536416,44.68473501
7242fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",14ts3,1,300000,1,1,1,1,1,0,0,1,0.157791637,0.198009449,0.24846833,0.145090265,0,0,0,0,0,0,0,0,0,0,0,2.363113777,1.425333577,2.884595004,3.338772511,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9535552,44.63020856
7243fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",14ts3,1,150000,1,1,1,1,1,0,0,1,0.032529271,0.067677512,0.041962483,0.021170272,0,0,0,0,0,0,0,0,0,0,0,0.487163777,0.487163777,0.487163777,0.487163777,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9701218,44.62720528
7386fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",7203fs3,1,150000,0.5,0.5,0.5,0.5,0.5,0,0,1,0.002041931,0,0.003628218,0.001830453,0,0,0,0,0,0,0,0,0,0,0,0.030580305,0,0.042121827,0.042121827,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.94826,44.69362315
8470fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",27173fs3,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9302155,44.67819637
8471fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3718fs3,1,150000,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.897015,44.66964035
8472fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",3720fs3,1,150000,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9092579,44.6611957
8475fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",7386fs3,1,150000,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9482155,44.69410387
8476fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",7242fs3,1,75000,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9781564,44.64161819
8541fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",10ts3,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9313458,44.39837446
18489fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",27173fs3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.056175028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292682455,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,Stream barrier other than culvert,-123.9305137,44.68077158
15143fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",27163fs3,1,300000,0,0,0,0,0,0,0,1,0.006355973,0.013223672,0.008199151,0.00413651,0.018914982,0,0,0,0,0,0,0,0,0,0,0.095188115,0.095188105,0.095188105,0.095188105,0.095188105,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9287765,44.64386829
15320fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",14ts3,1,300000,0,0,0,0,0,0,0,1,0.346190012,0.644132366,0.450538078,0.225302835,0,0,0,0,0,0,0,0,0,0,0,5.184599167,4.63666504,5.230525303,5.184599496,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9502235,44.63192028
16832fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",6166fs3,1,75000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-124.0285266,44.88554929
17216fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",14ts3,1,300000,0,0,0,0,0,0,0,1,0.039760277,0.082311021,0.049789618,0.02587626,0,0,0,0,0,0,0,0,0,0,0,0.595456519,0.592500319,0.578032957,0.595456519,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9558495,44.67853429
17509fs3,"Salmon, Siletz, Yaquina, Alsea, Yachats",8475fs3,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stream Culvert,,0,0,,-123.9458565,44.69626229
